report_id,file,rVSM_similarity,collab_filter,classname_similarity,bug_recency,bug_frequency,match
21,weaver5/java5-testsrc/org/aspectj/weaver/tools/Java15PointcutExpressionTest.java,0,0,0,0,0,0
21,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/AjPipeliningCompilerAdapter.java,0,0,0,0,0,0
21,tests/src/org/aspectj/systemtest/ajc154/Ajc154Tests.java,0,0,0,0,0,0
21,weaver/testsrc/org/aspectj/weaver/bcel/PointcutResidueTestCase.java,0,0,0,0,0,0
21,bcel-builder/src/org/aspectj/apache/bcel/generic/InstructionList.java,0,0,0,0,0,0
21,ajdoc/testsrc/org/aspectj/tools/ajdoc/AjdocTests.java,0,0,0,0,0,0
21,tests/src/org/aspectj/systemtest/ajc163/Ajc163Tests.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/patterns/KindedPointcut.java,0,0,0,0,0,0
21,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/ast/DeclareDeclaration.java,0,0,0,0,0,0
21,bcel-builder/src/org/aspectj/apache/bcel/generic/TABLESWITCH.java,0,0,0,0,0,0
21,weaver/testsrc/org/aspectj/weaver/reflect/ReflectionWorldTest.java,0,0,0,0,0,0
21,aspectj5rt/java5-src/org/aspectj/lang/reflect/AjTypeSystem.java,0,0,0,0,0,0
21,bridge/src/org/aspectj/bridge/Version.java,0,0,0,0,0,0
21,org.aspectj.matcher/src/org/aspectj/weaver/patterns/SimpleScope.java,0,0,0,0,0,0
21,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/lookup/EclipseResolvedMember.java,0,0,0,0,0,0
21,weaver/testsrc/org/aspectj/weaver/patterns/PointcutTestCase.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/patterns/ThisOrTargetAnnotationPointcut.java,0,0,0,0,0,0
21,testing/newsrc/org/aspectj/testing/WeaveSpec.java,0,0,0,0,0,0
21,weaver/testsrc/org/aspectj/weaver/tools/PointcutExpressionTest.java,0,0,0,0,0,0
21,weaver/testsrc/org/aspectj/weaver/MemberTestCase15.java,0,0,0,0,0,0
21,tests/src/org/aspectj/systemtest/ajc153/JDTLikeHandleProviderTests.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/patterns/PerClause.java,0,0,0,0,0,0
21,org.aspectj.matcher/testsrc/org/aspectj/weaver/patterns/ThisOrTargetTestCase.java,0,0,0,0,0,0
21,bcel-builder/src/org/aspectj/apache/bcel/classfile/JavaClass.java,0,0,0,0,0,0
21,org.aspectj.ajdt.core/testsrc/org/aspectj/ajdt/internal/compiler/batch/BinaryFormsTestCase.java,0,0,0,0,0,0
21,bcel-builder/src/org/aspectj/apache/bcel/generic/Type.java,0,0,0,0,0,0
21,loadtime5/java5-src/org/aspectj/weaver/loadtime/Agent.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/internal/tools/PointcutExpressionImpl.java,0,0,0,0,0,0
21,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/lookup/EclipseTypeMunger.java,0,0,0,0,0,0
21,tests/src/org/aspectj/systemtest/ajc150/GenericsTests.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/tools/PointcutParser.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/ShadowMunger.java,0,0,0,0,0,0
21,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/ast/PointcutDesignator.java,0,0,0,0,0,0
21,testing/src/org/aspectj/testing/harness/bridge/CompilerRun.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/bcel/BcelAccessForInlineMunger.java,0,0,0,0,0,0
21,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/ast/AtAspectJAnnotationFactory.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/patterns/WithincodePointcut.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/patterns/OrPointcut.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/AjcMemberMaker.java,0,0,0,0,0,0
21,runtime/src/org/aspectj/runtime/reflect/InitializerSignatureImpl.java,0,0,0,0,0,0
21,tests/src/org/aspectj/systemtest/ajc150/GenericITDsDesign.java,0,0,0,0,0,0
21,org.aspectj.ajdt.core/testsrc/org/aspectj/ajdt/internal/core/builder/AjCompilerOptionsTest.java,0,0,0,0,0,0
21,util/src/org/aspectj/util/LangUtil.java,0,0.197985272,0,0.026315789,1,1
21,weaver/testsrc/org/aspectj/weaver/tools/PointcutExpressionTest.java,0,0.197985272,0,0.026315789,1,0
21,loadtime/src/org/aspectj/weaver/loadtime/ConcreteAspectCodeGen.java,0,0.197985272,0,0.026315789,1,0
21,tests/src/org/aspectj/systemtest/AllTests17.java,0,0.197985272,0,0.026315789,1,0
21,ajdoc/src/org/aspectj/tools/ajdoc/SymbolManager.java,0,0.197985272,0,0.026315789,1,0
21,tests/src/org/aspectj/systemtest/ajc163/Ajc163Tests.java,0,0.197985272,0,0.026315789,1,0
21,weaver/src/org/aspectj/weaver/patterns/PointcutExpressionMatching.java,0,0.197985272,0,0.026315789,1,0
21,org.aspectj.ajdt.core/src/org/aspectj/tools/ajc/Main.java,0,0.197985272,0,0.026315789,1,0
21,org.aspectj.ajdt.core/testsrc/org/aspectj/ajdt/internal/compiler/batch/BcweaverJarMaker.java,0,0.197985272,0,0.026315789,1,0
21,aspectj5rt/java5-src/org/aspectj/internal/lang/reflect/InterTypeMethodDeclarationImpl.java,0,0.197985272,0,0.026315789,1,0
21,weaver/src/org/aspectj/weaver/tools/PointcutExpression.java,0,0.197985272,0,0.026315789,1,0
21,ajde/testsrc/org/aspectj/ajde/NullIdeProperties.java,0,0.197985272,0,0.026315789,1,0
21,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/WeaverMessageHandler.java,0,0.197985272,0,0.026315789,1,0
21,org.aspectj.matcher/src/org/aspectj/weaver/BoundedReferenceType.java,0,0.197985272,0,0.026315789,1,0
21,org.aspectj.matcher/src/org/aspectj/weaver/patterns/AndPointcut.java,0,0.197985272,0,0.026315789,1,0
21,tests/src/org/aspectj/systemtest/xlint/XLintTests.java,0,0.197985272,0,0.026315789,1,0
21,bridge/src/org/aspectj/bridge/WeaveMessage.java,0,0.197985272,0,0.026315789,1,0
21,bcel-builder/src/org/aspectj/apache/bcel/classfile/ClassParser.java,0,0.197985272,0,0.026315789,1,0
21,weaver/src/org/aspectj/weaver/patterns/DeclareParents.java,0,0.197985272,0,0.026315789,1,0
21,weaver/src/org/aspectj/weaver/patterns/Pointcut.java,0,0.197985272,0,0.026315789,1,0
21,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/core/builder/AspectJBuilder.java,0,0.197985272,0,0.026315789,1,0
21,aspectj5rt/java5-src/org/aspectj/internal/lang/reflect/InterTypeDeclarationImpl.java,0,0.197985272,0,0.026315789,1,0
21,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/ast/InterTypeConstructorDeclaration.java,0,0.197985272,0,0.026315789,1,0
21,org.aspectj.ajdt.core/src/org/aspectj/ajdt/ajc/BuildArgParser.java,0,0.197985272,0,0.026315789,1,0
21,weaver/src/org/aspectj/weaver/patterns/ExactAnnotationTypePattern.java,0,0.197985272,0,0.026315789,1,0
21,org.aspectj.matcher/src/org/aspectj/weaver/Lint.java,0,0.197985272,0,0.026315789,1,0
21,ajde/src/org/aspectj/ajde/internal/CompilerAdapter.java,0,0.197985272,0,0.026315789,1,0
21,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/ast/AtAspectJAnnotationFactory.java,0,0.197985272,0,0.026315789,1,0
21,weaver/src/org/aspectj/weaver/bcel/BcelWeaver.java,0,0.197985272,0,0.026315789,1,0
21,org.aspectj.matcher/src/org/aspectj/weaver/MissingResolvedTypeWithKnownSignature.java,0,0.197985272,0,0.026315789,1,0
21,org.aspectj.ajdt.core/testsrc/org/aspectj/tools/ajc/AjASTTest.java,0,0.197985272,0,0.026315789,1,0
21,loadtime/src/org/aspectj/weaver/loadtime/JRockitAgent.java,0,0.197985272,0,0.026315789,1,0
21,testing/newsrc/org/aspectj/testing/CompileSpec.java,0,0.197985272,0,0.026315789,1,0
21,weaver/src/org/aspectj/weaver/bcel/ExtensibleURLClassLoader.java,0,0.197985272,0,0.026315789,1,0
21,tests/src/org/aspectj/systemtest/ajc151/Ajc151Tests.java,0,0.197985272,0,0.026315789,1,0
21,weaver/src/org/aspectj/weaver/ResolvedTypeMunger.java,0,0.197985272,0,0.026315789,1,0
21,tests/src/org/aspectj/systemtest/AllTests15.java,0,0.197985272,0,0.026315789,1,0
21,ajdoc/testsrc/org/aspectj/tools/ajdoc/SpacewarTestCase.java,0,0.197985272,0,0.026315789,1,0
21,runtime/src/org/aspectj/lang/ProceedingJoinPoint.java,0,0.197985272,0,0.026315789,1,0
21,tests/src/org/aspectj/systemtest/ajc161/Ajc161Tests.java,0,0.197985272,0,0.026315789,1,0
21,weaver/testsrc/org/aspectj/weaver/tools/cache/DefaultCacheKeyResolverTest.java,0,0.197985272,0,0.026315789,1,0
21,bcel-builder/src/org/aspectj/apache/bcel/classfile/GenericSignatureParser.java,0,0.197985272,0,0.026315789,1,0
21,weaver/src/org/aspectj/weaver/World.java,0,0.197985272,0,0.026315789,1,0
21,weaver/src/org/aspectj/weaver/patterns/ThisOrTargetAnnotationPointcut.java,0,0.197985272,0,0.026315789,1,0
21,bcel-builder/src/org/aspectj/apache/bcel/generic/Type.java,0,0.197985272,0,0.026315789,1,0
21,weaver/src/org/aspectj/weaver/patterns/NotPointcut.java,0,0.197985272,0,0.026315789,1,0
21,tests/src/org/aspectj/systemtest/ajc150/AllTestsAspectJ150.java,0,0.197985272,0,0.026315789,1,0
21,weaver/src/org/aspectj/weaver/NewFieldTypeMunger.java,0,0.197985272,0,0.026315789,1,0
21,loadtime/src/org/aspectj/weaver/loadtime/Options.java,0,0.197985272,0,0.026315789,1,0
21,weaver/src/org/aspectj/weaver/patterns/PerTypeWithin.java,0,0.197985272,0,0.026315789,1,0
21,weaver/src/org/aspectj/weaver/ResolvedPointcutDefinition.java,0,0.197985272,0,0.026315789,1,0
21,weaver/src/org/aspectj/weaver/tools/WeavingAdaptor.java,0,0.270978339,0,0.034482759,12,1
21,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/ast/AstUtil.java,0,0.270978339,0,0.034482759,12,0
21,tests/src/org/aspectj/systemtest/inpath/InPathTests.java,0,0.270978339,0,0.034482759,12,0
21,weaver/testsrc/org/aspectj/weaver/patterns/AndOrNotTestCase.java,0,0.270978339,0,0.034482759,12,0
21,weaver/testsrc/org/aspectj/weaver/tools/PointcutExpressionTest.java,0,0.270978339,0,0.034482759,12,0
21,org.aspectj.matcher/src/org/aspectj/weaver/BindingScope.java,0,0.270978339,0,0.034482759,12,0
21,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/ast/AccessForInlineVisitor.java,0,0.270978339,0,0.034482759,12,0
21,runtime/src/org/aspectj/lang/JoinPoint.java,0,0.270978339,0,0.034482759,12,0
21,bridge/src/org/aspectj/bridge/context/CompilationAndWeavingContext.java,0,0.270978339,0,0.034482759,12,0
21,asm/src/org/aspectj/asm/AsmManager.java,0,0.270978339,0,0.034482759,12,0
21,weaver/src/org/aspectj/weaver/bcel/ExtensibleURLClassLoader.java,0,0.270978339,0,0.034482759,12,0
21,loadtime/src/org/aspectj/weaver/loadtime/JRockitAgent.java,0,0.270978339,0,0.034482759,12,0
21,weaver/src/org/aspectj/weaver/patterns/WildAnnotationTypePattern.java,0,0.270978339,0,0.034482759,12,0
21,ajdoc/testsrc/org/aspectj/tools/ajdoc/PatternsTestCase.java,0,0.270978339,0,0.034482759,12,0
21,weaver/src/org/aspectj/weaver/patterns/WildTypePattern.java,0,0.270978339,0,0.034482759,12,0
21,weaver/src/org/aspectj/weaver/model/AsmRelationshipProvider.java,0,0.270978339,0,0.034482759,12,0
21,weaver/src/org/aspectj/weaver/patterns/DeclareAnnotation.java,0,0.270978339,0,0.034482759,12,0
21,loadtime/src/org/aspectj/weaver/loadtime/definition/DocumentParser.java,0,0.270978339,0,0.034482759,12,0
21,weaver/src/org/aspectj/weaver/reflect/ReflectionBasedReferenceTypeDelegate.java,0,0.270978339,0,0.034482759,12,0
21,org.aspectj.matcher/testsrc/org/aspectj/weaver/patterns/TypePatternTestCase.java,0,0.270978339,0,0.034482759,12,0
21,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/core/builder/AsmHierarchyBuilder.java,0,0.270978339,0,0.034482759,12,0
21,weaver/src/org/aspectj/weaver/patterns/WithincodePointcut.java,0,0.270978339,0,0.034482759,12,0
21,weaver/src/org/aspectj/weaver/patterns/HasMemberTypePattern.java,0,0.270978339,0,0.034482759,12,0
21,aspectj5rt/java5-src/org/aspectj/internal/lang/reflect/InterTypeDeclarationImpl.java,0,0.270978339,0,0.034482759,12,0
21,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/core/builder/AspectJBuilder.java,0,0.270978339,0,0.034482759,12,0
21,taskdefs/testsrc/org/aspectj/tools/ant/taskdefs/AjcTaskTest.java,0,0.270978339,0,0.034482759,12,0
21,weaver/src/org/aspectj/weaver/patterns/NotAnnotationTypePattern.java,0,0.270978339,0,0.034482759,12,0
21,ajde/testsrc/org/aspectj/ajde/OutxmlTest.java,0,0.270978339,0,0.034482759,12,0
21,ajde/src/org/aspectj/ajde/BuildOptionsAdapter.java,0,0.270978339,0,0.034482759,12,0
21,ajdoc/testdata/pr119453/src/pack/C.java,0,0.270978339,0,0.034482759,12,0
21,org.aspectj.matcher/src/org/aspectj/weaver/patterns/SimpleScope.java,0,0.270978339,0,0.034482759,12,0
21,runtime/src/org/aspectj/runtime/reflect/FieldSignatureImpl.java,0,0.270978339,0,0.034482759,12,0
21,ajde/testsrc/org/aspectj/ajde/AsmRelationshipsTest.java,0,0.270978339,0,0.034482759,12,0
21,weaver/src/org/aspectj/weaver/patterns/Pointcut.java,0,0.270978339,0,0.034482759,12,0
21,weaver/src/org/aspectj/weaver/bcel/BcelPerClauseAspectAdder.java,0,0.270978339,0,0.034482759,12,0
21,bridge/src/org/aspectj/bridge/Version.java,0,0.270978339,0,0.034482759,12,0
21,weaver/src/org/aspectj/weaver/TypeFactory.java,0,0.270978339,0,0.034482759,12,0
21,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/lookup/EclipseShadow.java,0,0.270978339,0,0.034482759,12,0
21,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/core/builder/AjCompilerOptions.java,0,0.270978339,0,0.034482759,12,0
21,org.aspectj.matcher/src/org/aspectj/weaver/patterns/PointcutEvaluationExpenseComparator.java,0,0.270978339,0,0.034482759,12,0
21,weaver/src/org/aspectj/weaver/patterns/BindingAnnotationTypePattern.java,0,0.270978339,0,0.034482759,12,0
21,weaver/testsrc/org/aspectj/weaver/patterns/PointcutTestCase.java,0,0.270978339,0,0.034482759,12,0
21,weaver/src/org/aspectj/weaver/patterns/DeclareErrorOrWarning.java,0,0.270978339,0,0.034482759,12,0
21,runtime/src/org/aspectj/runtime/reflect/InitializerSignatureImpl.java,0,0.270978339,0,0.034482759,12,0
21,weaver/src/org/aspectj/weaver/patterns/PerClause.java,0,0.270978339,0,0.034482759,12,0
21,tests/java5/ataspectj/ataspectj/TestHelper.java,0,0.270978339,0,0.034482759,12,0
21,weaver/src/org/aspectj/weaver/patterns/ThisOrTargetPointcut.java,0,0.270978339,0,0.034482759,12,0
21,weaver/testsrc/org/aspectj/weaver/bcel/PointcutResidueTestCase.java,0,0.270978339,0,0.034482759,12,0
21,weaver/src/org/aspectj/weaver/patterns/PerCflow.java,0,0.270978339,0,0.034482759,12,0
21,org.aspectj.matcher/src/org/aspectj/weaver/ShadowMunger.java,0,0.270978339,0,0.034482759,12,0
21,aspectj5rt/java5-src/org/aspectj/internal/lang/reflect/DeclareSoftImpl.java,0,0.270978339,0,0.034482759,12,0
21,weaver/src/org/aspectj/weaver/tools/cache/CacheBacking.java,0,0,0,0,0,1
21,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/AjPipeliningCompilerAdapter.java,0,0,0,0,0,0
21,weaver/testsrc/org/aspectj/weaver/bcel/AsmDelegateTests.java,0,0,0,0,0,0
21,tests/src/org/aspectj/systemtest/AllTests15.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/AjcMemberMaker.java,0,0,0,0,0,0
21,bcel-builder/src/org/aspectj/apache/bcel/generic/SWITCH.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/patterns/WithinPointcut.java,0,0,0,0,0,0
21,org.aspectj.matcher/src/org/aspectj/weaver/AjAttribute.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/bcel/BcelPerClauseAspectAdder.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/MissingResolvedTypeWithKnownSignature.java,0,0,0,0,0,0
21,ajdoc/testsrc/org/aspectj/tools/ajdoc/PatternsTestCase.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/bcel/Utility.java,0,0,0,0,0,0
21,ajdoc/src/org/aspectj/tools/ajdoc/StubFileGenerator.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/patterns/WildTypePattern.java,0,0,0,0,0,0
21,weaver/testsrc/org/aspectj/weaver/patterns/KindedTestCase.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/tools/PointcutParser.java,0,0,0,0,0,0
21,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/core/builder/EclipseSourceContext.java,0,0,0,0,0,0
21,build/testsrc/org/aspectj/build/BuildModuleTests.java,0,0,0,0,0,0
21,ajdoc/src/org/aspectj/tools/ajdoc/HtmlDecorator.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/loadtime/definition/DocumentParser.java,0,0,0,0,0,0
21,org.aspectj.matcher/src/org/aspectj/weaver/Advice.java,0,0,0,0,0,0
21,bcel-builder/src/org/aspectj/apache/bcel/util/ClassLoaderRepository.java,0,0,0,0,0,0
21,org.aspectj.ajdt.core/testsrc/org/aspectj/ajdt/internal/compiler/batch/BinaryFormsTestCase.java,0,0,0,0,0,0
21,tests/src/org/aspectj/systemtest/incremental/tools/AjdeInteractionTestbed.java,0,0,0,0,0,0
21,testing/newsrc/org/aspectj/testing/CompileSpec.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/bcel/LocalVariableTag.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/PerObjectInterfaceTypeMunger.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/patterns/Declare.java,0,0,0,0,0,0
21,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/core/builder/AsmElementFormatter.java,0,0,0,0,0,0
21,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/WeaverMessageHandler.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/patterns/PerSingleton.java,0,0,0,0,0,0
21,org.aspectj.matcher/src/org/aspectj/weaver/BindingScope.java,0,0,0,0,0,0
21,org.aspectj.matcher/testsrc/org/aspectj/weaver/patterns/TypePatternTestCase.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/patterns/OrTypePattern.java,0,0,0,0,0,0
21,tests/src/org/aspectj/systemtest/ajc153/Ajc153Tests.java,0,0,0,0,0,0
21,weaver/testsrc/org/aspectj/weaver/reflect/ReflectionBasedReferenceTypeDelegateTest.java,0,0,0,0,0,0
21,org.aspectj.matcher/src/org/aspectj/weaver/TypeFactory.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/Checker.java,0,0,0,0,0,0
21,runtime/src/org/aspectj/lang/JoinPoint.java,0,0,0,0,0,0
21,weaver/testsrc/org/aspectj/weaver/bcel/BcelGenericSignatureToTypeXTestCase.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/patterns/BindingAnnotationTypePattern.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/patterns/HasMemberTypePattern.java,0,0,0,0,0,0
21,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/ast/AccessForInlineVisitor.java,0,0,0,0,0,0
21,tests/src/org/aspectj/systemtest/ajc150/ataspectj/AtAjSyntaxTests.java,0,0,0,0,0,0
21,tests/src/org/aspectj/systemtest/ajc150/AllTestsAspectJ150.java,0,0,0,0,0,0
21,tests/src/org/aspectj/systemtest/ajc150/GenericsTests.java,0,0,0,0,0,0
21,aspectj5rt/java5-src/org/aspectj/lang/reflect/AjTypeSystem.java,0,0,0,0,0,0
21,ajdoc/testsrc/org/aspectj/tools/ajdoc/PointcutVisibilityTest.java,0,0,0,0,0,0
21,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/ast/InterSuperFixerVisitor.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/bcel/ClassPathManager.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/NewMethodTypeMunger.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/tools/cache/CacheStatistics.java,0,0,0,0,0,1
21,org.aspectj.ajdt.core/src/org/aspectj/org/eclipse/jdt/core/dom/InterTypeMethodDeclaration.java,0,0,0,0,0,0
21,org.aspectj.ajdt.core/src/org/aspectj/ajdt/ajc/BuildArgParser.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/bcel/LazyClassGen.java,0,0,0,0,0,0
21,aspectj5rt/java5-src/org/aspectj/internal/lang/reflect/DeclareSoftImpl.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/patterns/ThrowsPattern.java,0,0,0,0,0,0
21,aspectj5rt/java5-src/org/aspectj/internal/lang/reflect/InterTypeMethodDeclarationImpl.java,0,0,0,0,0,0
21,tests/src/org/aspectj/systemtest/ajc150/GenericITDsDesign.java,0,0,0,0,0,0
21,tests/src/org/aspectj/systemtest/ajc151/Ajc151Tests.java,0,0,0,0,0,0
21,tests/src/org/aspectj/systemtest/ajc150/AllTestsAspectJ150.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/patterns/ArgsAnnotationPointcut.java,0,0,0,0,0,0
21,bcel-builder/src/org/aspectj/apache/bcel/generic/SWITCH.java,0,0,0,0,0,0
21,bcel-builder/src/org/aspectj/apache/bcel/classfile/JavaClass.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/patterns/KindedPointcut.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/patterns/PointcutExpressionMatching.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/loadtime/definition/DocumentParser.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/NewConstructorTypeMunger.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/patterns/ReferencePointcut.java,0,0,0,0,0,0
21,org.aspectj.matcher/testsrc/org/aspectj/weaver/patterns/TypePatternTestCase.java,0,0,0,0,0,0
21,tests/java5/ataspectj/ataspectj/SingletonAspectBindingsTest.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/patterns/CflowPointcut.java,0,0,0,0,0,0
21,org.aspectj.matcher/src/org/aspectj/weaver/patterns/SimpleScope.java,0,0,0,0,0,0
21,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/ast/AstUtil.java,0,0,0,0,0,0
21,loadtime/src/org/aspectj/weaver/loadtime/JRockitAgent.java,0,0,0,0,0,0
21,tests/src/org/aspectj/systemtest/ajc174/Ajc174Tests.java,0,0,0,0,0,0
21,ajde/testsrc/org/aspectj/ajde/BuildConfigurationTests.java,0,0,0,0,0,0
21,org.aspectj.matcher/src/org/aspectj/weaver/Advice.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/bcel/BcelWeaver.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/patterns/DeclareSoft.java,0,0,0,0,0,0
21,org.aspectj.ajdt.core/src/org/aspectj/ajdt/ajc/ConfigParser.java,0,0,0,0,0,0
21,org.aspectj.ajdt.core/src/org/aspectj/org/eclipse/jdt/core/dom/AspectDeclaration.java,0,0,0,0,0,0
21,loadtime/src/org/aspectj/weaver/loadtime/Options.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/Shadow.java,0,0,0,0,0,0
21,org.aspectj.matcher/src/org/aspectj/weaver/TypeFactory.java,0,0,0,0,0,0
21,tests/java5/ataspectj/ataspectj/ltwlog/MessageHolder.java,0,0,0,0,0,0
21,org.aspectj.ajdt.core/src/org/aspectj/org/eclipse/jdt/core/dom/AjTypeDeclaration.java,0,0,0,0,0,0
21,testing/newsrc/org/aspectj/testing/OutputSpec.java,0,0,0,0,0,0
21,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/AjCompilerAdapter.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/ReferenceType.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/bcel/BcelPerClauseAspectAdder.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/patterns/PerClause.java,0,0,0,0,0,0
21,tests/src/org/aspectj/systemtest/ajc152/Ajc152Tests.java,0,0,0,0,0,0
21,org.aspectj.matcher/src/org/aspectj/weaver/TypeVariableReferenceType.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/AnnotationX.java,0,0,0,0,0,0
21,testing/src/org/aspectj/testing/harness/bridge/CompilerRun.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/bcel/LazyMethodGen.java,0,0,0,0,0,0
21,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/core/builder/AjCompilerOptions.java,0,0,0,0,0,0
21,org.aspectj.matcher/src/org/aspectj/weaver/BindingScope.java,0,0,0,0,0,0
21,loadtime5/java5-src/org/aspectj/weaver/loadtime/Agent.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/internal/tools/PointcutDesignatorHandlerBasedPointcut.java,0,0,0,0,0,0
21,tests/src/org/aspectj/systemtest/ajc150/SuppressedWarnings.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/tools/cache/CachedClassEntry.java,0,0,0,0,0,1
21,weaver/src/org/aspectj/weaver/patterns/ExactAnnotationTypePattern.java,0,0,0,0,0,0
21,asm/src/org/aspectj/asm/IProgramElement.java,0,0,0,0,0,0
21,org.aspectj.matcher/src/org/aspectj/weaver/Advice.java,0,0,0,0,0,0
21,ajde/testsrc/org/aspectj/ajde/OutxmlTest.java,0,0,0,0,0,0
21,aspectj5rt/java5-src/org/aspectj/lang/reflect/Pointcut.java,0,0,0,0,0,0
21,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/core/builder/AsmHierarchyBuilder.java,0,0,0,0,0,0
21,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/problem/AjProblemReporter.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/PerObjectInterfaceTypeMunger.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/patterns/PerCflow.java,0,0,0,0,0,0
21,org.aspectj.matcher/src/org/aspectj/weaver/reflect/ShadowMatchImpl.java,0,0,0,0,0,0
21,org.aspectj.matcher/src/org/aspectj/weaver/TypeVariable.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/bcel/BcelWeaver.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/World.java,0,0,0,0,0,0
21,org.aspectj.matcher/src/org/aspectj/weaver/Checker.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/AjAttribute.java,0,0,0,0,0,0
21,weaver/src/org/aspectj/weaver/patterns/DeclareErrorOrWarning.java,0,0,0,0,0,0
